config_path,run_name,model_name,max_length,seed,text_column,text_packing,label_config,train_path,val_path,test_path,val_auroc,val_auprc,val_accuracy,test_auroc,test_auprc,test_accuracy
configs/experiment/finbert_fullqa_headtail_512.yaml,finbert_fullqa_headtail_pead20_mag7,ProsusAI/finbert,512,42,full_qa_text,head_tail,configs/data/pead_20d.yaml,data/processed/train.csv,data/processed/val.csv,data/processed/test.csv,0.46296296296296297,0.6443677461014659,0.4,0.4526881720430107,0.5176021930874364,0.4918032786885246
configs/experiment/finbert_fullqa_clean20_abs002.yaml,finbert_fullqa_pead20_abs002,ProsusAI/finbert,512,42,full_qa_text,raw,configs/data/pead_20d.yaml,outputs/datasets/pead20_abs002/train.csv,outputs/datasets/pead20_abs002/val.csv,outputs/datasets/pead20_abs002/test.csv,0.5119047619047619,0.5886924881181652,0.5714285714285714,0.4414715719063545,0.4675802288103806,0.46938775510204084
configs/experiment/finbert_fullqa_512.yaml,finbert_fullqa_pead20_mag7,ProsusAI/finbert,512,42,full_qa_text,raw,configs/data/pead_20d.yaml,data/processed/train.csv,data/processed/val.csv,data/processed/test.csv,0.5196759259259259,0.6414971040482793,0.4166666666666667,0.3870967741935484,0.4271010391419378,0.4426229508196721
configs/experiment/finbert_fullqa_256.yaml,finbert_fullqa_pead20_mag7_len256,ProsusAI/finbert,256,42,full_qa_text,raw,configs/data/pead_20d.yaml,data/processed/train.csv,data/processed/val.csv,data/processed/test.csv,0.44907407407407407,0.5801992088679409,0.38333333333333336,0.49999999999999994,0.5253080697131487,0.4426229508196721
configs/experiment/finbert_fullqa_512_seed21.yaml,finbert_fullqa_pead20_mag7_seed21,ProsusAI/finbert,512,21,full_qa_text,raw,configs/data/pead_20d.yaml,data/processed/train.csv,data/processed/val.csv,data/processed/test.csv,0.4583333333333333,0.5993168849105619,0.5666666666666667,0.5172043010752688,0.5703837361176606,0.45901639344262296
configs/experiment/finbert_fullqa_512_seed7.yaml,finbert_fullqa_pead20_mag7_seed7,ProsusAI/finbert,512,7,full_qa_text,raw,configs/data/pead_20d.yaml,data/processed/train.csv,data/processed/val.csv,data/processed/test.csv,0.46759259259259256,0.5789428468423244,0.4666666666666667,0.45698924731182794,0.510068763859179,0.47540983606557374
configs/experiment/finbert_fullqa_512_60d.yaml,finbert_fullqa_pead60_mag7,ProsusAI/finbert,512,42,full_qa_text,raw,configs/data/pead_60d.yaml,outputs/datasets/pead60/train.csv,outputs/datasets/pead60/val.csv,outputs/datasets/pead60/test.csv,0.4275,0.6337626515937625,0.6666666666666666,0.5274725274725274,0.5853954187898363,0.5737704918032787
configs/experiment/baseline_pead.yaml,finbert_pead20_mag7,ProsusAI/finbert,512,42,text,raw,configs/data/pead_20d.yaml,data/processed/train.csv,data/processed/val.csv,data/processed/test.csv,0.5474537037037037,0.6545059522631658,0.5666666666666667,0.4946236559139785,0.48528097321381286,0.5573770491803278
configs/experiment/roberta_fullqa_512.yaml,roberta_fullqa_pead20_mag7,roberta-base,512,42,full_qa_text,raw,configs/data/pead_20d.yaml,data/processed/train.csv,data/processed/val.csv,data/processed/test.csv,0.5347222222222222,0.6631108647804127,0.4,0.47526881720430103,0.4920552872385033,0.4918032786885246
